x1,y1,init_type,frame,tempgoal_num,type_num
31.884445,59.916034,3,810,3,3,0,59.916034,0,77.516034,-29.884445,77.516034,2,3,3
31.884445,77.916034,3,1110,3,3,5,77.916034,5,59.916034,-29.884445,59.916034,1,3,3
-29.884445,77.516034,3,1310,3,3,6,77.516034,6,59.916034,31.884445,59.916034,1,3,3
31.884445,59.916034,3,1510,3,3,-2,59.916034,0,77.516034,-29.884445,77.516034,2,3,3
