frame,ped_id,state,ped_type,x,y,vx,vy,w1,w2,w3,w4,w5
3019,1,1,3,10.679523874844094,152.90000970641424,-1.1265628575115163,-0.7081607500499508,0.0,0.8,0.0,0.0,0.2
3020,0,1,3,40.65358168994716,152.77450024661073,-0.5443099963139314,-2.7215499815698663,0.0,0.8,0.0,0.0,0.2
3020,1,1,3,10.639063025580098,152.87457589668813,-1.213825477919852,-0.7630142917832491,0.0,0.8,0.0,0.0,0.2
3020,2,1,3,29.884445190429688,153.92881774902344,0.0,0.0,0.0,0.8,0.0,0.0,0.2
3021,0,1,3,40.63503139155127,152.68174855127,-0.5565089518766666,-2.7825508602216322,0.0,0.8,0.0,0.0,0.2
3021,1,1,3,10.595887339228122,152.84743553232985,-1.295270590559257,-0.8142109307484764,0.0,0.8,0.0,0.0,0.2
3021,2,1,3,29.890092188150902,153.92175895637791,0.16940993163648888,-0.21176377936574958,0.0,0.8,0.0,0.0,0.2
3022,0,1,3,40.61610157055716,152.5870990504421,-0.5678946298233446,-2.8394850248368995,0.0,0.8,0.0,0.0,0.2
3022,1,1,3,10.550177804927786,152.81870238364823,-1.3712860290100808,-0.8619944604489628,0.0,0.8,0.0,0.0,0.2
3022,2,1,3,29.901009716561603,153.90811195767873,0.3275258523209824,-0.4094099609757134,0.0,0.8,0.0,0.0,0.2
3023,0,1,3,40.5968175290799,152.49067826411274,-0.5785212443178983,-2.8926235898805586,0.0,0.8,0.0,0.0,0.2
3023,1,1,3,10.502103345876106,152.78848263626483,-1.4422337715503828,-0.9065924215022715,0.0,0.8,0.0,0.0,0.2
3023,2,1,3,29.916846406230906,153.88831596712578,0.47510069007906897,-0.5938797165886305,0.0,0.8,0.0,0.0,0.2
3024,0,1,3,40.57720288256824,152.3926042775899,-0.5884393953499784,-2.9422195956850694,0.0,0.8,0.0,0.0,0.2
3024,1,1,3,10.45182162372366,152.7568753967598,-1.5084516645733972,-0.9482171851514896,0.0,0.8,0.0,0.0,0.2
3024,2,1,3,29.937274312154706,153.8627809180249,0.6128371777139665,-0.7660514730263668,0.0,0.8,0.0,0.0,0.2
3025,0,1,3,40.55727967224809,152.29298730381,-0.5976963096044081,-2.988509213396283,0.0,0.8,0.0,0.0,0.2
3025,1,1,3,10.399479789344333,152.7239731646079,-1.5702550313798187,-0.9870669645568584,0.0,0.8,0.0,0.0,0.2
3025,2,1,3,29.96198735212365,153.83188941485292,0.7413911990682813,-0.9267450951592934,0.0,0.8,0.0,0.0,0.2
3026,0,1,3,40.537068470073095,152.19193020815564,-0.6063360652499009,-3.0317128696313316,0.0,0.8,0.0,0.0,0.2
3026,1,1,3,10.345215183553758,152.6898622726523,-1.6279381737172653,-1.023326758667961,0.0,0.8,0.0,0.0,0.2
3026,2,1,3,29.99069984919723,153.79599855518552,0.8613749122074565,-1.0767257900222065,0.0,0.8,0.0,0.0,0.2
3027,0,1,3,40.51658847668382,152.08952899828006,-0.6143998016782959,-3.072036296267138,0.0,0.8,0.0,0.0,0.2
3027,1,1,3,10.289155991113189,152.65462329821327,-1.681775773217106,-1.0571692331710965,0.0,0.8,0.0,0.0,0.2
3027,2,1,3,30.02314517134372,153.75544163016377,0.9733596643947311,-1.216707750652334,0.0,0.8,0.0,0.0,0.2
3028,0,1,3,40.495857612845064,151.98587328126504,-0.6219259151627685,-3.1096715104503936,0.0,0.8,0.0,0.0,0.2
3028,1,1,3,10.231421851133117,152.6183314467897,-1.7320241994021663,-1.0887555427068278,0.0,0.8,0.0,0.0,0.2
3028,2,1,3,30.05907446176827,153.71052971159705,1.0778787127364458,-1.347357557001373,0.0,0.8,0.0,0.0,0.2
3029,0,1,3,40.474892604799116,151.88104669027933,-0.6289502413784388,-3.144797729571302,0.0,0.8,0.0,0.0,0.2
3029,1,1,3,10.17212442678332,152.58105691018062,-1.7789227304939235,-1.1182360982730288,0.0,0.8,0.0,0.0,0.2
3029,2,1,3,30.09825545388332,153.66155313325982,1.175429763451531,-1.469297350116578,0.0,0.8,0.0,0.0,0.2
3030,0,1,3,40.45370906394171,151.77512728276076,-0.6355062257221548,-3.1775822255570323,0.0,0.8,0.0,0.0,0.2
3030,1,1,3,10.111367937022235,152.54286520073168,-1.8226946928325556,-1.1457512834677246,0.0,0.8,0.0,0.0,0.2
3030,2,1,3,30.140471365278504,153.60878287343627,1.2664773418556223,-1.5831077947061463,0.0,0.8,0.0,0.0,0.2
3031,0,1,3,40.43232156119684,151.66818791201274,-0.6416250823461684,-3.2081811224411076,0.0,0.8,0.0,0.0,0.2
3031,1,1,3,10.049249652877714,152.50381746329893,-1.8635485243356598,-1.1714321229824116,0.0,0.8,0.0,0.0,0.2
3031,2,1,3,30.185519865423316,153.5524718452964,1.3514550043443672,-1.6893308441963644,0.0,0.8,0.0,0.0,0.2
3032,0,1,3,40.41074369643808,151.5602965739861,-0.647335942762702,-3.236740140799344,0.0,0.8,0.0,0.0,0.2
3032,1,1,3,9.98586036064239,152.46397076641463,-1.9016787670597255,-1.195400906529158,0.0,0.8,0.0,0.0,0.2
3032,2,1,3,30.233212112186926,153.49285610124815,1.430767402908291,-1.7884723214474096,0.0,0.8,0.0,0.0,0.2
3033,0,1,3,40.388988163278526,151.45151673090777,-0.6526659947867757,-3.2633952923501712,0.0,0.8,0.0,0.0,0.2
3033,1,1,3,9.921284794189361,152.42337837404222,-1.937266993590848,-1.2177717711725615,0.0,0.8,0.0,0.0,0.2
3033,2,1,3,30.283371852587244,153.43015595700092,1.5047922120095236,-1.8810043274168147,0.0,0.8,0.0,0.0,0.2
3034,0,1,3,40.367066809529106,151.34190761331413,-0.6576406124825491,-3.2882735278089616,0.0,0.8,0.0,0.0,0.2
3034,1,1,3,9.855602038466825,152.38208999921423,-1.970482671676065,-1.2386512448395792,0.0,0.8,0.0,0.0,0.2
3034,2,1,3,30.33583458348709,153.36457704069292,1.5738819269953805,-1.9673674892402693,0.0,0.8,0.0,0.0,0.2
3035,0,1,3,40.34499069360627,151.23152450194922,-0.6622834776850888,-3.3114933409475973,0.0,0.8,0.0,0.0,0.2
3035,1,1,3,9.788885906093071,152.34015204076104,-2.001483971212609,-1.2581387535953683,0.0,0.8,0.0,0.0,0.2
3035,2,1,3,30.39044676824083,153.29631127207844,1.6383655426121817,-2.0479730584346982,0.0,0.8,0.0,0.0,0.2
3036,0,1,3,40.32277013715297,151.12041899089215,-0.6666166935988597,-3.3331653317126473,0.0,0.8,0.0,0.0,0.2
3036,1,1,3,9.721205288845143,152.2976078042577,-2.0304185174378784,-1.2763270951007382,0.0,0.8,0.0,0.0,0.2
3036,2,1,3,30.447065105561226,153.22553777643796,1.6985501196118233,-2.123204869214808,0.0,0.8,0.0,0.0,0.2
3037,0,1,3,40.300414774121954,151.00863923318656,-0.6706608909305231,-3.3533927311675304,0.0,0.8,0.0,0.0,0.2
3037,1,1,3,9.652624485714918,152.25449770824085,-2.0574240939067487,-1.2933028805057734,0.0,0.8,0.0,0.0,0.2
3037,2,1,3,30.50555584712492,153.15242373756303,1.7547222469108017,-2.1934211662481267,0.0,0.8,0.0,0.0,0.2
3038,0,2,3,40.277933596555506,150.89623017015577,-0.6744353269935176,-3.3722718909231464,0.0,0.8,0.0,0.0,0.2
3038,1,1,3,9.583203509094794,152.21085947667805,-2.0826292986037336,-1.3091469468838806,0.0,0.8,0.0,0.0,0.2
3038,2,1,3,30.565794160667057,153.07712519387798,1.807149406264093,-2.2589563105517865,0.0,0.8,0.0,0.0,0.2
3039,0,2,3,40.25533499728155,150.78323374550257,-0.6779579782185915,-3.3898927395961844,0.0,0.8,0.0,0.0,0.2
3039,1,1,3,9.512998370550983,152.16672831860572,-2.1061541563143353,-1.3239347421702334,0.0,0.8,0.0,0.0,0.2
3039,2,1,3,30.62766353553213,152.99978778148952,1.8560812459521443,-2.3201223716539743,0.0,0.8,0.0,0.0,0.2
3040,0,2,3,40.23262680973117,150.6696891052131,-0.6812456265114029,-3.40633920868343,0.0,0.8,0.0,0.0,0.2
3040,1,1,3,9.442061347545263,152.12213709579115,-2.1281106901716416,-1.3377366844376555,0.0,0.8,0.0,0.0,0.2
3040,2,1,3,30.69105522785033,152.92054742770281,1.9017507695460236,-2.3772106136013185,0.0,0.8,0.0,0.0,0.2
3040,3,1,3,20.884445190429688,153.02882385253906,0.0,0.0,0.0,0.8,0.0,0.0,0.2
3041,0,2,3,40.20981634507434,150.55563278420996,-0.6843139397049665,-3.4216896300947095,0.0,0.8,0.0,0.0,0.2
3041,1,1,3,9.37044121148066,152.07711647756145,-2.148604081938099,-1.3506185468910177,0.0,0.8,0.0,0.0,0.2
3041,2,1,3,30.75586785415031,152.83953099707597,1.9443787889993773,-2.4304929188050397,0.0,0.8,0.0,0.0,0.2
3041,3,1,3,20.88741020920508,153.0227453722291,0.08895056326173079,-0.18235440929823404,0.0,0.8,0.0,0.0,0.2
3042,0,2,3,40.1869104268201,150.44109888063485,-0.6871775476272516,-3.4360171072529346,0.0,0.8,0.0,0.0,0.2
3042,1,1,3,9.298183504794377,152.0316950903391,-2.1677312005884724,-1.3626416166703004,0.0,0.8,0.0,0.0,0.2
3042,2,1,3,30.822006670767486,152.75685689729045,1.9841644985152713,-2.4802229935658993,0.0,0.8,0.0,0.0,0.2
3042,3,1,3,20.893142584193615,153.01099364432594,0.1719712496561306,-0.3525518370952462,0.0,0.8,0.0,0.0,0.2
3043,0,2,3,40.16391542308102,150.3261192185727,-0.6898501121723233,-3.4493898618646583,0.0,0.8,0.0,0.0,0.2
3043,1,1,3,9.22533073370182,151.98589965212514,-2.1855831327766793,-1.3738631464184718,0.0,0.8,0.0,0.0,0.2
3043,2,1,3,30.88938324990795,152.67263564260912,2.0212973742139515,-2.5266376404394144,0.0,0.8,0.0,0.0,0.2
3043,3,1,3,20.901457829984604,152.99394688592693,0.24945737372969143,-0.5114027519700373,0.0,0.8,0.0,0.0,0.2
3044,0,2,3,40.14083727661157,150.21072349998028,-0.6923443940835023,-3.4618715577728842,0.0,0.8,0.0,0.0,0.2
3044,1,1,3,9.151922570603304,151.93975509972393,-2.202244892955493,-1.3843365720363747,0.0,0.8,0.0,0.0,0.2
3044,2,1,3,30.95791505848467,152.58697038013295,2.0559542573015928,-2.5699578742854525,0.0,0.8,0.0,0.0,0.2
3044,3,1,3,20.91218375988122,152.97195809957248,0.3217778968985189,-0.659663590633275,0.0,0.8,0.0,0.0,0.2
3045,0,2,3,40.11768153274377,150.09493944653016,-0.6946723160340295,-3.473521603503483,0.0,0.8,0.0,0.0,0.2
3045,1,1,3,9.077996042999539,151.89328470748674,-2.2177958281129695,-1.3941117671151906,0.0,0.8,0.0,0.0,0.2
3045,2,1,3,31.027525065027028,152.49995738098173,2.0883001962707732,-2.610389974536515,0.0,0.8,0.0,0.0,0.2
3045,3,1,3,20.925159666021358,152.94535675423407,0.38927718420408924,-0.7980403601521195,0.0,0.8,0.0,0.0,0.2
3046,0,2,3,40.0944533653069,149.97879293203755,-0.6968450231061447,-3.4843954347786923,0.0,0.8,0.0,0.0,0.2
3046,1,1,3,9.003585709814907,151.8465101981398,-2.2323099955389627,-1.4032352804076502,0.0,0.8,0.0,0.0,0.2
3046,2,1,3,31.098141372791794,152.41168649873808,2.118489232942963,-2.648126467309216,0.0,0.8,0.0,0.0,0.2
3046,3,1,3,20.940235554153247,152.91445035423362,0.45227664395668704,-0.9271920000132082,0.0,0.8,0.0,0.0,0.2
3047,0,2,3,40.07115760057472,149.86230810610135,-0.6988729419651948,-3.4945447780861874,0.0,0.8,0.0,0.0,0.2
3047,1,1,3,8.928723825967623,151.79945184622417,-2.245856515418512,-1.4117505574691889,0.0,0.8,0.0,0.0,0.2
3047,2,1,3,31.169696877328253,152.32224159733704,2.146665136093794,-2.68334704203139,0.0,0.8,0.0,0.0,0.2
3047,3,1,3,20.957271429422473,152.87952590356576,0.5110762580767436,-1.0477335200358198,0.0,0.8,0.0,0.0,0.2
3048,0,2,3,40.04779873921191,149.74550750956436,-0.7007658408842091,-3.504017896109584,0.0,0.8,0.0,0.0,0.2
3048,1,1,3,8.853440495969988,151.75212857464,-2.258499899929037,-1.4196981475246309,0.0,0.8,0.0,0.0,0.2
3048,2,1,3,31.242128946866707,152.23170095043886,2.1729620861535786,-2.716219406945688,0.0,0.8,0.0,0.0,0.2
3048,3,1,3,20.976136629769886,152.84085127259644,0.5659560104223506,-1.160238929079834,0.0,0.8,0.0,0.0,0.2
3049,0,2,3,40.02438097605685,149.6284121823859,-0.7025328946519078,-3.512859815354618,0.0,0.8,0.0,0.0,0.2
3049,1,1,3,8.777763817289772,151.70455804475517,-2.270300360406493,-1.4271158965454662,0.0,0.8,0.0,0.0,0.2
3049,2,1,3,31.31537912400816,152.14013761418687,2.1975053142435765,-2.746900087559681,0.0,0.8,0.0,0.0,0.2
3049,3,1,3,20.996709203766702,152.79867647364654,0.6171772199044789,-1.2652439684967764,0.0,0.8,0.0,0.0,0.2
3050,0,2,3,40.00090821729559,149.51104176454143,-0.7041827628376608,-3.5211125353336614,0.0,0.8,0.0,0.0,0.2
3050,1,1,3,8.701720014155061,151.6567567405066,-2.2813140940413463,-1.4340391274570103,0.0,0.8,0.0,0.0,0.2
3050,2,1,3,31.389392847294555,152.0476197751255,2.2204116985918914,-2.775535171840919,0.0,0.8,0.0,0.0,0.2
3050,3,1,3,21.018875329924615,152.75323485153513,0.6649837847374168,-1.3632486633422862,0.0,0.8,0.0,0.0,0.2
3051,0,0,1,39.97738409391009,149.39341459066603,-0.7057237015649557,-3.5288152162621684,0.0,0.8,0.0,0.0,0.2
3051,1,1,3,8.625333562439463,151.6087400468955,-2.2915935514679404,-1.4405008083333704,0.0,0.8,0.0,0.0,0.2
3051,2,1,3,31.464119191333577,151.95421107493544,2.241790321170658,-2.8022610057018587,0.0,0.8,0.0,0.0,0.2
3051,3,1,3,21.042528774716228,152.70474419475178,0.7096033437484003,-1.4547197035003694,0.0,0.8,0.0,0.0,0.2
3052,0,0,1,39.95646426986028,149.27545301542312,-0.6275947214944433,-3.538847257286739,0.0,0.8,0.0,0.0,0.2
3052,1,1,3,8.54862730622213,151.56052232324947,-2.3011876865200027,-1.4465317093809125,0.0,0.8,0.0,0.0,0.2
3052,2,1,3,31.539510624240492,151.8599709135327,2.2617429872074535,-2.8272048420827725,0.0,0.8,0.0,0.0,0.2
3052,3,1,3,21.067570386725404,152.6534077725498,0.7512483602752624,-1.5400926660596683,0.0,0.8,0.0,0.0,0.2
3053,0,0,1,39.938074501586904,149.157192509723,-0.5516930482012493,-3.547815171004025,0.0,0.8,0.0,0.0,0.2
3053,1,1,3,8.471622566577453,151.51211697160088,-2.3101421893403216,-1.4521605494575092,0.0,0.8,0.0,0.0,0.2
3053,2,1,3,31.61552278198023,151.76495473172383,2.2803647321920892,-2.850485454266086,0.0,0.8,0.0,0.0,0.2
3053,3,1,3,21.09390762451917,152.59941530289893,0.7901171338129385,-1.619774089525993,0.0,0.8,0.0,0.0,0.2
3054,0,0,1,39.92214527238921,149.03866737737536,-0.4778768759308168,-3.55575397042882,0.0,0.8,0.0,0.0,0.2
3054,1,1,3,8.394339243112336,151.4635365005067,-2.3184997039535125,-1.4574141328250205,0.0,0.8,0.0,0.0,0.2
3054,2,1,3,31.692114257169358,151.6692142752098,2.297744255673908,-2.872213695420319,0.0,0.8,0.0,0.0,0.2
3054,3,1,3,21.12145411599326,152.54294385590728,0.8263947442227013,-1.6941434097491113,0.0,0.8,0.0,0.0,0.2
3055,0,0,1,39.908611631941476,148.91991085633623,-0.406009213431994,-3.5626956311742406,0.0,0.8,0.0,0.0,0.2
3055,1,1,3,8.316795908734436,151.41479258461385,-2.3263000313369795,-1.4623174767859692,0.0,0.8,0.0,0.0,0.2
3055,2,1,3,31.769246401968463,151.57279784099345,2.313964343973179,-2.892493026491081,0.0,0.8,0.0,0.0,0.2
3055,3,1,3,21.150129247093304,152.4841586970145,0.8602539330012898,-1.763554766783917,0.0,0.8,0.0,0.0,0.2
3056,0,0,1,39.89741296027952,148.8009552062601,-0.3359601498586749,-3.568669502283743,0.0,0.8,0.0,0.0,0.2
3056,1,1,3,8.23900989810256,151.36589612025344,-2.3335803189562556,-1.46689393081197,0.0,0.8,0.0,0.0,0.2
3056,2,1,3,31.846883144126686,151.47575050736378,2.3291022647466897,-2.9114200088895625,0.0,0.8,0.0,0.0,0.2
3056,3,1,3,21.179857777953455,152.42321407397145,0.8918559258045438,-1.8283386912908475,0.0,0.8,0.0,0.0,0.2
3057,0,0,1,39.888492822178435,148.68183180837738,-0.2676041430324834,-3.5737019364817013,0.0,0.8,0.0,0.0,0.2
3057,1,1,3,8.160997390180341,151.31685727732906,-2.340375237666594,-1.4711652877309884,0.0,0.8,0.0,0.0,0.2
3057,2,1,3,31.924990815302987,151.3781143485531,2.3432301352889935,-2.9290847643205598,0.0,0.8,0.0,0.0,0.2
3057,3,1,3,21.21056948462483,152.36025395135457,0.9213512001412487,-1.8888036785067783,0.0,0.8,0.0,0.0,0.2
3058,0,0,1,39.881798795959064,148.56257125951936,-0.2008207865811692,-3.577816465740566,0.0,0.8,0.0,0.0,0.2
3058,1,1,3,8.082773485286253,151.26768554774563,-2.3467171468226193,-1.4751518875027116,0.0,0.8,0.0,0.0,0.2
3058,2,1,3,32.00353799084726,151.2799286350886,2.3564152663282996,-2.9455714039352063,0.0,0.8,0.0,0.0,0.2
3058,3,1,3,21.242198824687893,152.29541269611184,0.9488802018918959,-1.9452376572821524,0.0,0.8,0.0,0.0,0.2
3059,0,0,1,39.877282355835376,148.44320347522887,-0.13549320371066287,-3.581033528714832,0.0,0.8,0.0,0.0,0.2
3059,1,1,3,8.00435227700686,151.21838979060976,-2.3526362483818133,-1.4788727140760374,0.0,0.8,0.0,0.0,0.2
3059,2,1,3,32.08249534027926,151.18123002079375,2.3687204829598274,-2.960958428845754,0.0,0.8,0.0,0.0,0.2
3059,3,1,3,21.274684625156677,152.22881571740584,0.9745740140634886,-1.9979093611802958,0.0,0.8,0.0,0.0,0.2
3060,0,0,1,39.87489873724592,148.32375778902767,-0.07150855768374222,-3.583370586036104,0.0,0.8,0.0,0.0,0.2
3060,1,1,3,7.925746919315683,151.16897827441676,-2.3581607307352708,-1.4823454857897749,0.0,0.8,0.0,0.0,0.2
3060,2,1,3,32.16183548775438,151.08205271733036,2.3802044242535914,-2.975319103901877,0.0,0.8,0.0,0.0,0.2
3060,3,1,3,21.307969791188818,152.1605800638002,0.9985549809641687,-2.047069608168428,0.0,0.8,0.0,0.0,0.2
3060,4,1,3,15.884445190429688,153.02882385253906,0.0,0.0,0.0,0.8,0.0,0.0,0.2
3061,0,0,1,39.87460678603137,148.20426304668743,-0.008758536436458339,-3.584842270206752,0.0,0.8,0.0,0.0,0.2
3061,1,1,3,7.846969132996783,151.11945858644359,-2.3633335895669982,-1.485590639194944,0.0,0.8,0.0,0.0,0.2
3061,2,1,3,32.241532882006176,150.9824286570955,2.3909218275538167,-2.988721807045421,0.0,0.8,0.0,0.0,0.2
3061,3,1,3,21.34200926498992,152.09081366298142,1.0211842140330758,-2.0929920245635465,0.0,0.8,0.0,0.0,0.2
3061,4,1,3,15.880243220668458,153.0229532913828,-0.1260590928368988,-0.17611683468767855,0.0,0.8,0.0,0.0,0.2
3062,0,0,1,39.87636895111454,148.084747734841,0.05286495249504674,-3.585459355393057,0.0,0.8,0.0,0.0,0.2
3062,1,1,3,7.7680304582086,151.06983794667593,-2.368160243645467,-1.488619193029469,0.0,0.8,0.0,0.0,0.2
3062,2,2,3,32.3215636745128,150.88238764532568,2.4009237751988746,-3.001230353094553,0.0,0.8,0.0,0.0,0.2
3062,3,1,3,21.37675234971089,152.01961854062884,1.0422925416291355,-2.135853670577406,0.0,0.8,0.0,0.0,0.2
3062,4,1,3,15.872119776388432,153.01160354407136,-0.2437033284007585,-0.3404924193432214,0.0,0.8,0.0,0.0,0.2
3063,0,0,1,39.8801510906525,147.96524006509924,0.11346418613855476,-3.5852300922521785,0.0,0.8,0.0,0.0,0.2
3063,1,1,3,7.688941659932755,151.02012309277453,-2.372663948275343,-1.4914456170423604,0.0,0.8,0.0,0.0,0.2
3063,2,2,3,32.401905606302066,150.7819575020189,2.4102579536779087,-3.012904299202967,0.0,0.8,0.0,0.0,0.2
3063,3,1,3,21.41215170441286,151.9470899337509,1.0619806410590396,-2.1758582063384164,0.0,0.8,0.0,0.0,0.2
3063,4,1,3,15.86033667902867,152.99513987113554,-0.35349292079287975,-0.49391018807486964,0.0,0.8,0.0,0.0,0.2
3064,0,0,1,39.88592244415006,147.8457681002982,0.1731406049268681,-3.584158944031457,0.0,0.8,0.0,0.0,0.2
3064,1,1,3,7.609712780592024,150.9703203123329,-2.376866380221933,-1.4940834132490852,0.0,0.8,0.0,0.0,0.2
3064,2,2,3,32.482537902171416,150.68116419443336,2.418968876080567,-3.02379922756683,0.0,0.8,0.0,0.0,0.2
3064,3,1,3,21.44816312803248,151.87331674090106,1.0803427085885524,-2.213195785495051,0.0,0.8,0.0,0.0,0.2
3064,4,1,3,15.845138312389297,152.97390316271188,-0.4559509991811968,-0.6371012527094324,0.0,0.8,0.0,0.0,0.2
3065,0,0,1,39.89365558080841,147.7263598782869,0.23199409975026153,-3.58224666033822,0.0,0.8,0.0,0.0,0.2
3065,1,1,3,7.5303531889886415,150.92043547297635,-2.380787748101468,-1.4965451806961616,0.0,0.8,0.0,0.0,0.2
3065,2,2,3,32.56344117200375,150.58003196077723,2.4270980949699648,-3.0339670096836175,0.0,0.8,0.0,0.0,0.2
3065,3,1,3,21.484745356570823,151.79838194238488,1.097466856150249,-2.248043955485634,0.0,0.8,0.0,0.0,0.2
3065,4,1,3,15.82675277775275,152.9482115662826,-0.5515660390964334,-0.7707478928780634,0.0,0.8,0.0,0.0,0.2
3066,0,0,1,39.90332637108795,147.60704354651165,0.2901237083863531,-3.579489953257496,0.0,0.8,0.0,0.0,0.2
3066,1,1,3,7.4508716258429795,150.8704740504454,-2.3844468943698542,-1.498842675928466,0.0,0.8,0.0,0.0,0.2
3066,2,2,3,32.644597318716556,150.47858342568546,2.434684401384197,-3.043456052753464,0.0,0.8,0.0,0.0,0.2
3066,3,1,3,21.52185987270054,151.72236299255363,1.113435483891466,-2.2805684949374756,0.0,0.8,0.0,0.0,0.2
3066,4,1,3,15.805392973245242,152.91836200574215,-0.6407941352252563,-0.8954868162128802,0.0,0.8,0.0,0.0,0.2
3067,0,0,1,39.91491391612945,147.4878474881883,0.34762635124511027,-3.5758817497002986,0.0,0.8,0.0,0.0,0.2
3067,1,1,3,7.371276246186409,150.82044115479795,-2.387861389697103,-1.5009868694242041,0.0,0.8,0.0,0.0,0.2
3067,2,2,3,32.725989452416954,150.3768397080416,2.4417640110119576,-3.0523115293162597,0.0,0.8,0.0,0.0,0.2
3067,3,1,3,21.559470727059136,151.64533218610924,1.1283256307579543,-2.3109241933318714,0.0,0.8,0.0,0.0,0.2
3067,4,1,3,15.781257602358915,152.88463159897339,-0.7240611265898153,-1.0119122030633363,0.0,0.8,0.0,0.0,0.2
3068,0,0,1,39.92840057743343,147.3688004860917,0.40459983911928504,-3.5714100628979284,0.0,0.8,0.0,0.0,0.2
3068,1,2,3,7.291574658839417,150.77034155485615,-2.3910476204097804,-1.5029879982544236,0.0,0.8,0.0,0.0,0.2
3068,2,2,3,32.80760181036948,150.2748205216717,2.4483707385759215,-3.0605755910968666,0.0,0.8,0.0,0.0,0.2
3068,3,1,3,21.597544370553795,151.5673570001906,1.1422093048397302,-2.3392555775589243,0.0,0.8,0.0,0.0,0.2
3068,4,1,3,15.754532116224986,152.84727898066205,-0.8017645840178622,-1.1205785493396554,0.0,0.8,0.0,0.0,0.2
3069,0,0,1,39.94923021701388,147.25773520951515,0.6248891874134627,-3.3319582972966018,0.0,0.8,0.0,0.0,0.2
3069,1,2,3,7.211773963186132,150.72017970101572,-2.394020869598546,-1.5048556152127512,0.0,0.8,0.0,0.0,0.2
